Date,GOOGL_Volatility,GOOG_Volatility,META_Volatility,FOXA_Volatility,FOX_Volatility,AMZN_Volatility,EBAY_Volatility,F_Volatility,TPR_Volatility,DECK_Volatility,MNST_Volatility,STZ_Volatility,WMT_Volatility,COST_Volatility,KVUE_Volatility,XOM_Volatility,EQT_Volatility,OKE_Volatility,DVN_Volatility,TRGP_Volatility,V_Volatility,MSCI_Volatility,PYPL_Volatility,BRO_Volatility,MMC_Volatility,RVTY_Volatility,HSIC_Volatility,BMY_Volatility,DVA_Volatility,A_Volatility,CPRT_Volatility,LDOS_Volatility,PCAR_Volatility,ODFL_Volatility,EMR_Volatility,NVDA_Volatility,AAPL_Volatility,MSFT_Volatility,ENPH_Volatility,FSLR_Volatility,MOS_Volatility,SHW_Volatility,CF_Volatility,ALB_Volatility,FCX_Volatility,PSA_Volatility,SPG_Volatility,MAA_Volatility,UDR_Volatility,CSGP_Volatility,AES_Volatility,NEE_Volatility,PPL_Volatility,CNP_Volatility,NRG_Volatility
2024-01-17,0.0251925560941622,0.0262311829480398,0.0315682862233339,0.0267025826034295,0.0257267079847184,0.0199272946625226,0.0379180387600851,0.0793247494291656,0.0726218918653388,0.0572809341786254,0.0245502362863831,0.0339680878078841,0.0249887423416582,0.0287320612872812,0.0241998899950246,0.0215232229380148,0.0335823386674057,0.0165615782904313,0.0421992010565209,0.0152735545345851,0.0085775159495959,0.0259730284882097,0.0511845321696972,0.0334860039336227,0.0287885678961509,0.0569780014986392,0.0468292286219542,0.026282823689238,0.0335302818528408,0.0775866517655633,0.0143375696726609,0.0138052128060256,0.046370680129349,0.0337068141494921,0.0392503602472987,0.0638334470690583,0.038900435065157,0.023900415951578,0.1617321996737751,0.0684441564859336,0.052909343516748,0.0600693020311487,0.0374888634283636,0.1220320315029992,0.0696640431403444,0.0609582132741123,0.0720346308156453,0.0347441904523924,0.0430815443607008,0.0430609052295148,0.0727600687199754,0.0341678058971341,0.0268857991472887,0.0255127292819956,0.023198915238052
2024-01-18,0.0236410774728457,0.0246612751702718,0.0295918730670576,0.0264741537730844,0.0252242659829039,0.0207507648684795,0.0413192385848607,0.089344169898437,0.079622103675062,0.051564896763914,0.0234187495003489,0.0343242132889721,0.0248881887188232,0.0315328357475499,0.0267333932341754,0.0226531431921466,0.0379043184182313,0.0163366134114775,0.0495561491356179,0.015401240076566,0.0087905911696746,0.0257845809276675,0.0509755324496936,0.0376252542434393,0.0338087542110413,0.0647065446583151,0.0484614559104937,0.0277759105503443,0.0294183607720414,0.0730677730568099,0.015151361455371,0.0130987076322393,0.0474477102392227,0.0343478590630286,0.0439279805042131,0.0647252692645777,0.0371195123521105,0.0264456290922742,0.1743825901565399,0.080757132430702,0.0576011717575092,0.0600386254764895,0.0394925257245303,0.1383299959661187,0.0795648011057949,0.0667827094019084,0.075673470003665,0.0366489890993417,0.0483139103163471,0.0441161325052056,0.0782895387951113,0.0381888590388036,0.0310641298126206,0.0264421875296642,0.0223277080561247
2024-01-19,0.0221266026437891,0.0231352265740496,0.0273538505690344,0.0256488662853664,0.0242776073238222,0.0207225433313336,0.0417161643800537,0.0958088344304473,0.0845916891176573,0.0451628756000449,0.0226741149549225,0.0343417524397978,0.0244005638238666,0.0320045229985167,0.0309222754463105,0.025064036229604,0.0412123231300062,0.0172643969249998,0.0565616752194766,0.0159610660973111,0.0089946166530399,0.0264794482652634,0.0488807118418887,0.0420267782263901,0.0387497092161065,0.0743018956973203,0.0501008659697414,0.0294571811184351,0.0265628790448776,0.0646007500275014,0.016792640868414,0.0130839223937044,0.0478910824139366,0.0359499357462916,0.0462498683816184,0.0671029778373075,0.0351246252506888,0.0290986130594389,0.1895079946249865,0.0951108249466121,0.0613259243789278,0.0603383070473466,0.0435425790132133,0.1544123441020901,0.0872799735283061,0.0725348730793203,0.0784711902361263,0.0360876235658734,0.0514215772564037,0.0439246188289864,0.0855411147195167,0.0416200073613475,0.0342956195179296,0.0260858247882359,0.0227074166659247
2024-01-22,0.0202234283933709,0.0211448591910733,0.0251200814361228,0.0255079023084991,0.0240680850228397,0.0198622969106859,0.0430693351365338,0.0993962541971969,0.0854425540021895,0.0442839521286302,0.0192859672035884,0.0342667676545539,0.0229240485161686,0.0324345229112194,0.0340904600797054,0.0257301320389804,0.0421223182920424,0.017792067767793,0.0609954783274484,0.0159591199630914,0.0114531912106631,0.0260744824128692,0.045737317044936,0.047261421967633,0.0425855465297828,0.0811673800896446,0.0507166718542929,0.0303402735677454,0.0246024456555218,0.0640557284480156,0.0210410682061837,0.0163777373228766,0.0473938947299118,0.0358157219699635,0.0469750452173898,0.0695483873277223,0.0337139138928049,0.0313530084559249,0.1970143034516508,0.1006799886533307,0.0626287809054691,0.0596760411329868,0.0464901475009384,0.1613458877642127,0.0951452249951613,0.0761186937053866,0.0787281111913236,0.0351061717199397,0.0523019230011614,0.0430922308317425,0.088549250378008,0.0440624073919797,0.0360834889230614,0.0259351630318355,0.0222401318936244
2024-01-23,0.0183210256013459,0.0192014104639096,0.022318333089693,0.0252492334742114,0.0237844072000896,0.01946608118495,0.0450383767958592,0.1010383330528877,0.0840361747685041,0.0405635602897187,0.0192238650231617,0.0326709433841447,0.0220572315449006,0.0335027187067048,0.0356093707725813,0.0262288150696501,0.0453271977619727,0.0203064724185189,0.0650927999116532,0.0159422952584222,0.0123381015133584,0.0268873896740533,0.0431974412823587,0.0555473705491229,0.0446986936702994,0.0874923507810687,0.0522886097847687,0.031082846182229,0.0238170526423724,0.062730793601698,0.0229866973038807,0.0175308995826827,0.0454294821754727,0.037564750660567,0.0479874590555801,0.0713961875124959,0.0328337563527182,0.032611743646189,0.1998068179849162,0.1069058864304285,0.0631232662550743,0.0588092871441837,0.0500781668620113,0.1663641586958474,0.1005475185085482,0.0789807077244613,0.0771690973392633,0.0343623838914237,0.0538037041030141,0.0418875254458666,0.0910367334305474,0.0452198317426768,0.0379147312195723,0.0260238561751145,0.0221144903509244
2024-01-24,0.0178738344978783,0.0186297547625816,0.0200945365322157,0.0238174468735198,0.0223235210081977,0.0189384783060475,0.0456961389271743,0.1038325488839232,0.0822085484466491,0.0399799715952131,0.0228850161659895,0.0308795950468405,0.0211617314281804,0.0346007336624843,0.0391924532940518,0.0261745868841658,0.0471469716093409,0.0233524760249543,0.0678804110608175,0.0157945466298618,0.0133707844722656,0.0292135716858623,0.039503009994671,0.059573840572037,0.0454878263759462,0.0942152661383712,0.054271051331802,0.0320825164504882,0.0224050395293845,0.0627455512073366,0.0229951850094033,0.0177671390462018,0.0433528991360654,0.0400012171981282,0.0494366067206009,0.0756965437059621,0.0319049652648219,0.0340326746127123,0.2007737872919975,0.1123694233061637,0.0638722467156545,0.057858030255755,0.0530334755826872,0.1710432746719127,0.101804955541695,0.0813312846484483,0.0744696571848126,0.0336072725901129,0.056706160829436,0.0408932068114013,0.0931633815240788,0.046472141687734,0.0416321446971399,0.0268701219751429,0.0224407112682804
2024-01-25,0.0180063636447623,0.0187187431761471,0.0189903247260043,0.024405491721632,0.0227489098598031,0.0186955264590097,0.0449142606088869,0.1018274573746907,0.0782114568943163,0.0440604096853468,0.0281441006123605,0.0292922077152924,0.0193304614371314,0.0363212287015105,0.0404501361223913,0.026349058260262,0.0486630508636093,0.0243006930204118,0.0687080692874909,0.0151710189929834,0.0143090195095402,0.0311651195738386,0.0368487609959544,0.0616319652433645,0.0435943035695976,0.0974135677481528,0.0537701427719966,0.0324059674165329,0.0208061032915118,0.0600926330986448,0.0227852810142407,0.0180746296492403,0.0405188561661813,0.04097081120797,0.0485060726984958,0.0773680967745843,0.0311499002965841,0.0351593149636893,0.1938729259120042,0.1164618527494552,0.0631942098529374,0.0547238327628759,0.0548918090207277,0.1693739230901218,0.1015840351604054,0.0818080646672786,0.0698948041857809,0.0326527444282334,0.0588598262706287,0.0387794749255834,0.0905022309668834,0.0465347641088502,0.0438221094350207,0.0266390500210704,0.0216106369926941
2024-01-26,0.017500063937471,0.0180935487313412,0.0167627167397338,0.0256227580346383,0.0237684579186995,0.0184607157485255,0.0430131897327813,0.0978824880513619,0.0726135032510349,0.0483485983358089,0.0326549831170643,0.0264408756756093,0.016741196819263,0.0361447799723323,0.0410355947263621,0.0269195646783921,0.0500796701835417,0.0242922032137224,0.0685019776613637,0.0153323885381813,0.0143093125564938,0.0333348567011022,0.0357995120485668,0.0632718547498742,0.0426703641001277,0.0973529783510605,0.0512671599324144,0.0321300275594539,0.0199910205332559,0.0548947678111183,0.0223846036447882,0.0187513135849858,0.0360004086898908,0.0395827976990195,0.0472849663219642,0.0771113317279468,0.0300738817535134,0.0346706081400052,0.1850899002217388,0.1197623967486164,0.0619253903622481,0.0491840964291676,0.0555683038009794,0.1671324193420807,0.1007365427566904,0.0806840160266261,0.0640498495118154,0.0328299589339842,0.0597087174627128,0.0352284009698765,0.0875292713783703,0.0463221722830338,0.0456226624523302,0.0265219655614839,0.0204381788950589
2024-01-29,0.0187000239251749,0.0190497598035856,0.0169809860963505,0.0270927155910086,0.0251063204450413,0.0186859335925158,0.0392625481718445,0.0936796276289549,0.0684624855794068,0.0554466086120135,0.0359578277588057,0.0255698084954629,0.0153334061415506,0.0332752327682847,0.0402347810244473,0.028314810401779,0.0511454189016177,0.0241978279433405,0.0678624242204157,0.0164383357529777,0.0150190341327588,0.0346913231984429,0.0318098285960788,0.0645340541588338,0.0415441340652161,0.0970953921945304,0.0449818358203379,0.0310552120926729,0.0189915386364568,0.0501278524207331,0.0224474064699184,0.0192476662862855,0.0308841339144943,0.0359821233492435,0.0457238657341462,0.0768112553236163,0.0279637302996588,0.0353221204573658,0.1725531814234658,0.1211955701635286,0.0606980421507922,0.0402887095497454,0.0552629017049196,0.1606750687195428,0.0977182279369553,0.0775357765844126,0.0561407012456798,0.0314324456930324,0.0580895892413957,0.030743260844277,0.082487948984885,0.04524321535358,0.0463098622954272,0.0251383303591048,0.0177986843201712
2024-01-30,0.0193370224971022,0.0196495722662145,0.0179563072289776,0.0278529660277005,0.0254775598005687,0.0190200053147243,0.036446813830157,0.084336323583395,0.0642863664059252,0.0617687943877804,0.0393589193050702,0.023892889256077,0.0139553197336356,0.0304082794897484,0.0404542625652801,0.0307585435910577,0.051551928012523,0.0243801661825887,0.0669525778355797,0.017535434099302,0.0162557065358041,0.0331418185523041,0.0299425768635549,0.0649726172148629,0.0394671252252428,0.0947277018321382,0.037195732520181,0.0309105824156528,0.0186550552680773,0.0440509014010026,0.0226165110516889,0.0196503915414256,0.0259102184461508,0.0340422611048238,0.0439247691601677,0.0775611365274234,0.0260126368199716,0.0350003442250223,0.1580097373501944,0.1222466970498977,0.0586494165019559,0.0318370794195928,0.0549082545784663,0.1528245916744317,0.0944621399294713,0.0740425129381474,0.05019549115676,0.0305244595090778,0.0560649644498254,0.0241997482212281,0.0764159586886173,0.0442968705492161,0.0466345641382597,0.0244233548871461,0.0174180857543299
2024-01-31,0.0219727542730948,0.0220753277062251,0.0169054917235724,0.0264462533841753,0.0241224900401302,0.0191166635760224,0.0353765413477661,0.0769784405280018,0.0597763571015014,0.0627619268628173,0.0433806005914371,0.0242065382202769,0.0139047545798257,0.0289317930516627,0.0411512780372709,0.0308342106824913,0.0528815700566289,0.0265235551587916,0.0664447540368752,0.0170841986780879,0.0159547020150738,0.0344953127987342,0.0298225584179507,0.0644306050612469,0.0379683668659278,0.0949327084355742,0.0336488613652722,0.0319835261022146,0.0183323383057158,0.0384235686274224,0.0215657720953033,0.0191834301115867,0.0232096714373588,0.0340237451990181,0.044625850474912,0.0748846741810223,0.0266611016281786,0.0331023156815892,0.1473323007564257,0.1237808083674659,0.0586367191575217,0.0265819237502651,0.056039003535679,0.1468620635609348,0.0940322038870429,0.0706381718089973,0.0464737763197973,0.0330519226320525,0.0562125522779244,0.0229293207671761,0.0738865313889146,0.0436541364282112,0.0468413983858444,0.0241215961892636,0.0177597813013011
